timestamp,open,high,low,close,volume,y
2025-02-20 15:37:00+0000,554690.0,554850.012661,554690.0,554850.012661,3.949e-05,554631.000109
2025-02-20 15:38:00+0000,554850.012661,554850.012661,554093.000016,554631.000109,0.02920955,555023.999559
2025-02-20 15:39:00+0000,554747.99959,555023.999559,554747.99959,555023.999559,0.00064876,554691.99956
2025-02-20 15:40:00+0000,555023.999559,555023.999559,554691.99956,554691.99956,0.00072646,554674.524793
2025-02-20 15:41:00+0000,554691.99956,554691.99956,554674.524793,554674.524793,0.0001452,554941.999993
2025-02-20 15:42:00+0000,554674.524793,554941.999993,554674.524793,554941.999993,0.0,555118.999874
2025-02-20 15:43:00+0000,554941.999993,555118.999874,554941.999993,555118.999874,0.02396855,554216.000705
2025-02-20 15:44:00+0000,555118.999874,555118.999874,554216.000705,554216.000705,0.04544929,554945.0
2025-02-20 15:45:00+0000,554785.0,555130.567814,554785.0,554945.0,0.03134,554302.0
2025-02-20 15:46:00+0000,554945.0,554945.0,554302.0,554302.0,0.0282,554647.0
2025-02-20 15:47:00+0000,554194.0,554647.0,554194.0,554647.0,0.01603,553901.0
2025-02-20 15:48:00+0000,554647.0,554647.0,553901.0,553901.0,0.0,554309.000975
2025-02-20 15:49:00+0000,553901.0,554309.000975,553901.0,554309.000975,0.00030977,553853.000141
2025-02-20 15:50:00+0000,554309.000975,554309.000975,553853.000141,553853.000141,0.00014166,553862.998809
2025-02-20 15:51:00+0000,553851.0,553862.998809,553815.998839,553862.998809,0.00138148,553875.000791
2025-02-20 15:52:00+0000,553862.998809,553875.000791,553862.998809,553875.000791,0.0,553875.000791
2025-02-20 15:53:00+0000,553875.000791,553875.000791,553875.000791,553875.000791,0.00063238,553877.999771
2025-02-20 15:54:00+0000,553875.000791,553877.999771,553875.000791,553877.999771,0.00157012,553871.007252
2025-02-20 15:55:00+0000,553877.999771,553877.999771,553871.007252,553871.007252,6.205e-05,553389.949474
2025-02-20 15:56:00+0000,553933.0,553933.0,553228.000033,553389.949474,0.0970064,553467.0
2025-02-20 15:58:00+0000,553389.949474,553467.0,553389.949474,553467.0,0.0,553601.0
2025-02-20 15:59:00+0000,553467.0,553601.0,553466.995074,553601.0,0.00930624,554000.0
2025-02-20 16:00:00+0000,553593.0,554000.0,553593.0,554000.0,0.01706192,553998.0
2025-02-20 16:01:00+0000,553999.0,553999.0,553413.000654,553998.0,0.04756659000000001,554389.0
2025-02-20 16:02:00+0000,553998.0,554389.0,553998.0,554389.0,0.0324927,554068.999965
2025-02-20 16:03:00+0000,553515.999578,554068.999965,553515.999578,554068.999965,0.01186295,553628.0
2025-02-20 16:04:00+0000,554068.999965,554068.999965,553628.0,553628.0,0.0,553584.789939
2025-02-20 16:05:00+0000,553628.0,553628.0,553584.789939,553584.789939,0.00315935,554330.636792
2025-02-20 16:06:00+0000,553584.789939,554330.636792,553584.789939,554330.636792,0.00318,555143.999986
2025-02-20 16:07:00+0000,554330.636792,555143.999986,554330.636792,555143.999986,0.0,555144.572697
2025-02-20 16:08:00+0000,555143.999986,555144.572697,555143.999986,555144.572697,0.03568006,555046.0
2025-02-20 16:09:00+0000,555144.572697,555703.0,554750.99999,555046.0,0.03538174,555995.000008
2025-02-20 16:10:00+0000,555046.0,555995.000008,555046.0,555995.000008,0.02624724,556350.964602
2025-02-20 16:11:00+0000,555995.000008,557100.222814,555995.000008,556350.964602,0.01628,557974.513672
2025-02-20 16:12:00+0000,556350.964602,557974.513672,556350.964602,557974.513672,0.00256,557032.00083
2025-02-20 16:13:00+0000,557032.00083,557032.00083,557032.00083,557032.00083,0.00019287,556501.02372
2025-02-20 16:14:00+0000,557032.00083,557032.00083,556501.02372,556501.02372,0.0,556501.02372
2025-02-20 16:15:00+0000,556501.02372,556501.02372,556501.02372,556501.02372,0.01943402,556162.999888
2025-02-20 16:16:00+0000,556501.02372,556501.02372,556162.999888,556162.999888,0.00044544,556350.927835
2025-02-20 16:17:00+0000,556350.959889,556350.959889,556350.927835,556350.927835,0.00359485,556500.0
2025-02-20 16:18:00+0000,556350.927835,556500.0,556350.927835,556500.0,0.00179694,556801.999749
2025-02-20 16:19:00+0000,556500.0,556801.999749,556500.0,556801.999749,0.0,557223.0
2025-02-20 16:20:00+0000,556801.999749,557338.0,556801.999749,557223.0,0.01475472,557367.0
2025-02-20 16:22:00+0000,557223.0,557367.0,557223.0,557367.0,0.0,557367.0
2025-02-20 16:23:00+0000,557367.0,557367.0,557367.0,557367.0,0.01269,557400.999996
2025-02-20 16:24:00+0000,557367.0,557507.579991,557367.0,557400.999996,0.10219012,557585.00001
2025-02-20 16:25:00+0000,557400.999996,558010.994318,557400.999996,557585.00001,0.03953568,557970.997494
2025-02-20 16:26:00+0000,557585.00001,557970.997494,557585.00001,557970.997494,0.0,557021.741598
2025-02-20 16:27:00+0000,557970.997494,557970.997494,557021.741598,557021.741598,0.10005827,557341.000982
2025-02-20 16:28:00+0000,557341.000982,557341.000982,557341.000982,557341.000982,0.00019341,558010.99987
2025-02-20 16:29:00+0000,557341.000982,558011.0,557341.000982,558010.99987,0.01533456,558224.000462
2025-02-20 16:30:00+0000,558010.99987,558297.0,558010.99987,558224.000462,0.00315999,558010.999992
2025-02-20 16:31:00+0000,558224.0,558224.0,557584.000562,558010.999992,0.03124177,557239.000016
2025-02-20 16:34:00+0000,558010.999992,558010.999992,557239.000016,557239.000016,0.0,557150.000039
2025-02-20 16:35:00+0000,557239.000016,557239.000016,557150.000039,557150.000039,0.04812119,557135.999991
2025-02-20 16:36:00+0000,557150.000039,557150.000039,556903.000013,557135.999991,0.02934851,557178.997745
2025-02-20 16:37:00+0000,557135.999991,557677.0,557135.999991,557178.997745,0.00435178,558438.0
2025-02-20 16:38:00+0000,557178.997745,558438.0,557178.997745,558438.0,0.0,558875.999889
2025-02-20 16:39:00+0000,558438.0,558875.999889,558438.0,558875.999889,0.02206095,558600.0
2025-02-20 16:40:00+0000,558414.278414,558600.0,558388.999935,558600.0,0.03145343,559082.999992
2025-02-20 16:41:00+0000,558600.0,559420.00005,558600.0,559082.999992,0.04489393999999999,558942.000207
2025-02-20 16:42:00+0000,558942.000207,558942.000207,558942.000207,558942.000207,0.00212618,558962.999026
2025-02-20 16:43:00+0000,558941.999704,558962.999026,558941.999704,558962.999026,0.00128636,558682.002321
2025-02-20 16:44:00+0000,558962.999026,558962.999026,558682.002321,558682.002321,9.479e-05,559377.995403
2025-02-20 16:45:00+0000,558682.002321,559377.995403,558682.002321,559377.995403,0.00010007,558403.999991
2025-02-20 16:46:00+0000,559377.995403,559377.995403,558403.999991,558403.999991,0.01315903,558775.999992
2025-02-20 16:47:00+0000,558847.0,558847.0,558682.80543,558775.999992,0.03937,558305.000016
2025-02-20 16:48:00+0000,558775.999992,558775.999992,558106.999879,558305.000016,0.06150303,557616.543882
2025-02-20 16:49:00+0000,558305.000016,558305.000016,557616.543882,557616.543882,0.02698132,558663.998953
2025-02-20 16:50:00+0000,557616.543882,558684.999995,557616.543882,558663.998953,0.02136304,558475.680638
2025-02-20 16:51:00+0000,558664.0,558664.0,558455.999768,558475.680638,0.00211663,558213.345301
2025-02-20 16:52:00+0000,558475.680638,558475.680638,558213.345301,558213.345301,0.0,558396.999367
2025-02-20 16:53:00+0000,558213.345301,558437.999602,558213.345301,558396.999367,0.01889354,558154.999974
2025-02-20 16:54:00+0000,558375.977654,558375.977654,558096.0,558154.999974,0.00655845,558017.527865
2025-02-20 16:55:00+0000,558154.999974,558154.999974,557220.67553,558017.527865,0.09743331,556583.890493
2025-02-20 16:57:00+0000,558017.527865,558017.527865,556583.890493,556583.890493,0.0,556583.890493
2025-02-20 16:58:00+0000,556583.890493,556583.890493,556583.890493,556583.890493,0.00010739,557023.0
2025-02-20 16:59:00+0000,556583.890493,557023.0,556583.890493,557023.0,0.0,557023.0
2025-02-20 17:00:00+0000,557023.0,557023.0,557023.0,557023.0,0.03411,557023.0
2025-02-20 17:01:00+0000,557023.0,557023.0,557023.0,557023.0,0.01899,557750.446429
2025-02-20 17:02:00+0000,557023.0,557750.446429,557023.0,557750.446429,0.00038404,558144.002234
2025-02-20 17:03:00+0000,557750.446429,558144.002234,557750.446429,558144.002234,0.0,558144.002234
2025-02-20 17:04:00+0000,558144.002234,558144.002234,558144.002234,558144.002234,7.161e-05,558191.0
2025-02-20 17:05:00+0000,558144.002234,558191.0,558144.002234,558191.0,0.01219,557742.000039
2025-02-20 17:06:00+0000,558191.0,558191.0,557742.000039,557742.000039,0.04213088,557928.0
2025-02-20 17:07:00+0000,557742.000039,557928.0,557742.000039,557928.0,0.0,557928.0
2025-02-20 17:08:00+0000,557928.0,557928.0,557928.0,557928.0,0.00436,557595.982143
2025-02-20 17:09:00+0000,557928.0,557928.0,557595.982143,557595.982143,8.96e-06,557094.000044
2025-02-20 17:10:00+0000,557595.982143,557595.982143,557094.000044,557094.000044,0.00679355,558000.0
2025-02-20 17:12:00+0000,557094.000044,558000.0,557094.000044,558000.0,0.0,558000.0
2025-02-20 17:13:00+0000,558000.0,558000.0,558000.0,558000.0,0.003,557961.999013
2025-02-20 17:14:00+0000,558000.0,558000.0,557961.999013,557961.999013,0.00016218,558048.999953
2025-02-20 17:15:00+0000,557961.999013,558068.999972,557961.999013,558048.999953,0.01017978,559106.000005
2025-02-20 17:16:00+0000,558048.999953,559106.000005,558048.999953,559106.000005,0.10900176,559224.0
2025-02-20 17:17:00+0000,558751.0,559224.0,558651.000071,559224.0,0.00697263,558276.0
2025-02-20 17:22:00+0000,559224.0,559224.0,558276.0,558276.0,0.0,558783.006438
2025-02-20 17:23:00+0000,558276.0,558783.006438,558243.000187,558783.006438,0.00243892,558323.999981
2025-02-20 17:24:00+0000,558600.0,558600.0,558323.999981,558323.999981,0.0130341,558356.000146
2025-02-20 17:25:00+0000,558356.000146,558356.000146,558356.000146,558356.000146,0.00082123,558600.0
2025-02-20 17:26:00+0000,558356.000146,558600.0,558356.000146,558600.0,6.715e-05,558388.0
2025-02-20 17:28:00+0000,558600.0,558600.0,558388.0,558388.0,0.0,558388.0
2025-02-20 17:29:00+0000,558388.0,558388.0,558388.0,558388.0,0.00031,558388.006231
2025-02-20 17:30:00+0000,558388.0,558388.006231,558388.0,558388.006231,6.42e-06,558400.0
2025-02-20 17:31:00+0000,558388.006231,558400.0,558388.006231,558400.0,0.00053084,558315.999494
2025-02-20 17:32:00+0000,558400.0,558400.0,558315.999494,558315.999494,0.0,558836.017897
2025-02-20 17:33:00+0000,558315.999494,558884.816227,558315.999494,558836.017897,0.04575381,558500.0
2025-02-20 17:34:00+0000,558836.017897,558836.017897,558500.0,558500.0,0.0,558627.999783
2025-02-20 17:35:00+0000,558500.0,558627.999783,558500.0,558627.999783,0.18055404,558658.0
2025-02-20 17:36:00+0000,558627.999783,558765.0,558627.999783,558658.0,0.01887,558922.002138
2025-02-20 17:37:00+0000,558658.0,558922.002138,558658.0,558922.002138,0.00014035,558580.0
2025-02-20 17:38:00+0000,558922.002138,558922.002138,558580.0,558580.0,0.0,558535.999947
2025-02-20 17:39:00+0000,558580.0,558580.0,558497.000056,558535.999947,0.01612123,557947.000011
2025-02-20 17:40:00+0000,558535.999947,558535.999947,557947.000011,557947.000011,0.01496624,558282.999836
2025-02-20 17:41:00+0000,557947.000011,558282.999836,557947.000011,558282.999836,0.0,558304.000082
2025-02-20 17:42:00+0000,558282.999836,558304.000082,558282.999836,558304.000082,0.00584,558310.0
2025-02-20 17:43:00+0000,558304.000082,558352.000009,558304.000082,558310.0,0.03622721,558310.0
2025-02-20 17:44:00+0000,558310.0,558310.0,558310.0,558310.0,0.00581,558201.955307
2025-02-20 17:45:00+0000,558310.0,558310.0,558201.955307,558201.955307,0.0,557900.999983
2025-02-20 17:46:00+0000,558201.955307,558201.955307,557900.999983,557900.999983,0.02274882,558222.99923
2025-02-20 17:47:00+0000,557900.999983,558222.999888,557900.999983,558222.99923,0.01420284,558223.0
2025-02-20 17:48:00+0000,558033.000022,558223.0,558033.000022,558223.0,0.01248318,558133.99992
2025-02-20 17:49:00+0000,558222.949002,558295.003957,558133.99992,558133.99992,0.0156885,558259.0
2025-02-20 17:50:00+0000,558133.99992,558259.0,558133.99992,558259.0,0.0,558808.0
2025-02-20 17:51:00+0000,558259.0,558808.0,558125.0,558808.0,0.03009847,558342.000044
2025-02-20 17:52:00+0000,558342.000044,558342.000044,558342.000044,558342.000044,0.01043587,558470.999943
2025-02-20 17:53:00+0000,558342.000044,558994.000054,558342.000044,558470.999943,0.04217528,558978.999973
2025-02-20 17:54:00+0000,558470.999943,558978.999973,558470.999943,558978.999973,0.0,558978.999973
2025-02-20 17:55:00+0000,558978.999973,558978.999973,558978.999973,558978.999973,0.00112757,558894.001694
2025-02-20 17:56:00+0000,558978.999973,558978.999973,558853.999608,558894.001694,0.00290426,558872.999644
2025-02-20 17:57:00+0000,558894.001694,558894.001694,558872.999644,558872.999644,0.00053303,558915.0
2025-02-20 17:58:00+0000,558872.999849,558915.0,558872.999849,558915.0,0.00177,558822.000037
2025-02-20 17:59:00+0000,558915.0,558915.0,558822.000037,558822.000037,0.01369325,559150.0
2025-02-20 18:00:00+0000,558613.0,559150.0,558579.000264,559150.0,0.40463942,559150.0
2025-02-20 18:01:00+0000,559150.0,559150.0,558973.000279,559150.0,0.10161907,559500.0
2025-02-20 18:02:00+0000,559046.068412,559500.0,559046.068412,559500.0,0.44903961,560182.0
2025-02-20 18:03:00+0000,559500.0,560182.0,559500.0,560182.0,0.2577849399999999,560360.631249
2025-02-20 18:04:00+0000,560182.0,560500.999451,560182.0,560360.631249,0.08486669000000002,560501.069519
2025-02-20 18:05:00+0000,560360.631249,560501.069519,560360.631249,560501.069519,3.74e-06,561617.999996
2025-02-20 18:06:00+0000,560501.069519,561617.999996,560501.069519,561617.999996,0.13388801,560122.999991
2025-02-20 18:07:00+0000,561617.999996,561617.999996,559944.996892,560122.999991,0.00979348,559364.0
2025-02-20 18:08:00+0000,560122.999991,560122.999991,559364.0,559364.0,0.0,559352.479998
2025-02-20 18:09:00+0000,559364.0,559364.0,559352.479998,559352.479998,0.06592,559350.999956
2025-02-20 18:10:00+0000,559352.479998,559352.479998,559314.921466,559350.999956,0.00816,559633.000166
2025-02-20 18:11:00+0000,559351.04712,559633.000166,559351.04712,559633.000166,0.00204955,560061.000553
2025-02-20 18:12:00+0000,559633.000166,560061.000553,559633.000166,560061.000553,3.618e-05,560384.000073
2025-02-20 18:13:00+0000,559860.003733,560384.000073,559860.003733,560384.000073,0.01275786,560501.09356
2025-02-20 18:14:00+0000,560384.000073,560501.09356,560384.000073,560501.09356,0.00356823,560301.0
2025-02-20 18:15:00+0000,560444.0,560444.0,560301.0,560301.0,0.04283,559818.999372
2025-02-20 18:16:00+0000,560443.983558,560443.983558,559818.999372,559818.999372,0.00024982,560765.441431
2025-02-20 18:17:00+0000,560386.315406,560765.441431,560386.315406,560765.441431,0.03424239999999999,561110.00002
2025-02-20 18:18:00+0000,560765.441431,561110.00002,560765.441431,561110.00002,0.02024196,561047.00042
2025-02-20 18:19:00+0000,560587.999984,561067.999751,560570.0,561047.00042,0.01966223,561443.0
2025-02-20 18:20:00+0000,561047.00042,561598.0,561047.00042,561443.0,0.14563677,561111.381509
2025-02-20 18:21:00+0000,561760.999896,561760.999896,561111.381509,561111.381509,0.11715051,561627.0
2025-02-20 18:22:00+0000,561605.997701,561627.000007,561605.997701,561627.0,0.02254656,561980.000035
2025-02-20 18:23:00+0000,561627.0,561980.000035,561627.0,561980.000035,0.0,562146.999984
2025-02-20 18:24:00+0000,561980.000035,562146.999984,561980.000035,562146.999984,0.03197801,561830.0
2025-02-20 18:25:00+0000,562146.999984,562146.999984,561830.0,561830.0,0.01589,561640.205635
2025-02-20 18:26:00+0000,561830.0,561830.0,561640.205635,561640.205635,0.0,561605.999928
2025-02-20 18:27:00+0000,561640.205635,561640.205635,561605.999928,561605.999928,0.01328735,561500.0
2025-02-20 18:28:00+0000,561879.000097,561921.000023,561500.0,561500.0,0.03454740999999999,561232.999909
2025-02-20 18:29:00+0000,561500.0,561500.0,561232.999909,561232.999909,0.00175252,561290.104167
2025-02-20 18:30:00+0000,561233.0,561290.104167,561232.978723,561290.104167,0.00776324,561909.000227
2025-02-20 18:32:00+0000,561290.104167,561909.000227,561290.104167,561909.000227,0.0,561930.000508
2025-02-20 18:33:00+0000,561909.000227,561930.000508,561909.000227,561930.000508,0.00158,561209.999995
2025-02-20 18:35:00+0000,561930.000508,561930.000508,561209.999995,561209.999995,0.0,560986.51499
2025-02-20 18:36:00+0000,561209.999995,561209.999995,560946.0,560986.51499,0.11177334,560838.945006
2025-02-20 18:37:00+0000,560986.51499,560986.51499,560183.260026,560838.945006,0.09126379000000001,560839.010601
2025-02-20 18:38:00+0000,560839.010601,560839.010601,560839.010601,560839.010601,2.83e-05,560278.000087
2025-02-20 18:39:00+0000,560839.010601,560961.999998,560278.000087,560278.000087,0.06798264,561162.0
2025-02-20 18:43:00+0000,560278.000087,561162.0,560278.000087,561162.0,0.0,561000.0
2025-02-20 18:44:00+0000,561162.0,561228.595502,561000.0,561000.0,0.07855147,561693.003432
2025-02-20 18:45:00+0000,561000.0,561693.003432,561000.0,561693.003432,9.033e-05,561152.0
2025-02-20 18:46:00+0000,561760.773174,561760.773174,561152.0,561152.0,0.01881365,561171.999979
2025-02-20 18:47:00+0000,561213.99999,561213.99999,561171.999979,561171.999979,0.03444,561111.563999
2025-02-20 18:48:00+0000,561186.000716,561186.000716,561111.0,561111.563999,0.02646744,560775.0
2025-02-20 18:49:00+0000,561111.563999,561111.563999,560775.0,560775.0,0.0008896700000000001,560308.000025
2025-02-20 18:50:00+0000,560940.499449,560940.499449,560308.000025,560308.000025,0.01950687,560464.999561
2025-02-20 18:51:00+0000,560355.0,560464.999561,560307.359982,560464.999561,0.0338704,560646.999518
2025-02-20 18:52:00+0000,560464.999561,561083.000001,560464.999561,560646.999518,0.01275626,561642.999987
2025-02-20 18:54:00+0000,560646.999518,561642.999987,560646.999518,561642.999987,0.0,561642.999321
2025-02-20 18:55:00+0000,561642.999987,561642.999987,561642.999321,561642.999321,0.00856261,561732.000132
2025-02-20 18:56:00+0000,561642.999321,561732.000132,561642.999321,561732.000132,0.00091059,561180.999985
2025-02-20 18:57:00+0000,561732.000132,561732.000132,561180.999985,561180.999985,0.03579106,561495.999623
2025-02-20 19:00:00+0000,561180.999985,561495.999623,561180.999985,561495.999623,0.0,561265.99992
2025-02-20 19:01:00+0000,561495.999623,561495.999623,561265.99992,561265.99992,0.01206163,561480.259262
2025-02-20 19:02:00+0000,561480.257785,561658.0,561341.999985,561480.259262,0.07753896,561700.0
2025-02-20 19:03:00+0000,561409.999567,561700.0,561409.999567,561700.0,0.03249226,561465.760002
2025-02-20 19:04:00+0000,561700.0,561966.999949,561465.760002,561465.760002,0.07584677000000001,562000.0
2025-02-20 19:05:00+0000,561465.760002,562000.0,561465.760002,562000.0,0.00088,562325.984252
2025-02-20 19:06:00+0000,562000.0,562340.965269,561896.120506,562325.984252,0.0235176,562546.000024
2025-02-20 19:07:00+0000,562325.984252,562546.000024,562325.984252,562546.000024,0.02222056,562172.029655
2025-02-20 19:08:00+0000,562546.000024,562546.000024,562172.029655,562172.029655,0.00046131,562483.000102
2025-02-20 19:09:00+0000,562483.000102,562483.000102,562483.000102,562483.000102,0.00176354,562485.997817
2025-02-20 19:10:00+0000,561854.999992,562548.0,561835.000078,562485.997817,0.02893484,562433.999891
2025-02-20 19:11:00+0000,562093.000143,562433.999891,562093.000143,562433.999891,0.01114033,562501.0
2025-02-20 19:12:00+0000,562433.999891,562765.99999,562433.999891,562501.0,0.02727542,562876.99998
2025-02-20 19:13:00+0000,562501.0,562876.99998,562501.0,562876.99998,0.05601396000000001,562813.997079
2025-02-20 19:14:00+0000,562577.0,562814.00017,562577.0,562813.997079,0.004964730000000001,562852.027027
2025-02-20 19:15:00+0000,562813.997079,562852.027027,562813.997079,562852.027027,0.0,562563.040742
2025-02-20 19:16:00+0000,562852.027027,562852.027027,562405.99751,562563.040742,0.01811764,562470.0
2025-02-20 19:17:00+0000,562563.040742,562563.040742,562196.739919,562470.0,0.03251433,562470.0
2025-02-20 19:18:00+0000,562470.0,562470.0,562470.0,562470.0,0.0,562501.999995
2025-02-20 19:19:00+0000,562470.0,562501.999995,562470.0,562501.999995,0.01239198,563000.0
2025-02-20 19:20:00+0000,562501.999995,563000.0,562501.999995,563000.0,0.00531041,563000.0
2025-02-20 19:21:00+0000,562922.999612,563000.0,562922.999612,563000.0,0.00170527,562921.991822
2025-02-20 19:22:00+0000,563000.0,563000.0,562921.991822,562921.991822,0.02601257,563475.0
2025-02-20 19:23:00+0000,563000.0,563475.999962,563000.0,563475.0,0.04636126,562988.0
2025-02-20 19:24:00+0000,563425.028185,563425.028185,562988.0,562988.0,0.00214774,562512.999862
2025-02-20 19:25:00+0000,562988.0,562988.0,562512.999862,562512.999862,0.01336156,563041.000861
2025-02-20 19:26:00+0000,562512.999862,563041.000861,562512.999862,563041.000861,0.00010451,563041.0
2025-02-20 19:27:00+0000,563041.0,563041.0,563041.0,563041.0,0.00307,563407.000086
2025-02-20 19:28:00+0000,563041.0,563407.000086,563041.0,563407.000086,0.00052871,563224.013529
2025-02-20 19:29:00+0000,563224.013529,563224.013529,563224.013529,563224.013529,8.87e-06,563117.223203
2025-02-20 19:30:00+0000,563224.013529,563224.013529,563049.0,563117.223203,0.00427651,562202.000017
2025-02-20 19:31:00+0000,563117.223203,563117.223203,562202.000017,562202.000017,0.0,562202.000017
2025-02-20 19:32:00+0000,562202.000017,562202.000017,562202.000017,562202.000017,0.02405429,562486.0
2025-02-20 19:33:00+0000,562202.000017,562486.0,562202.000017,562486.0,0.00592998,562485.953878
2025-02-20 19:34:00+0000,562485.953878,562485.953878,562485.953878,562485.953878,4.77e-06,562655.0
2025-02-20 19:35:00+0000,562485.953878,562675.99937,562485.953878,562655.0,0.02346062,562431.999945
2025-02-20 19:36:00+0000,562632.999566,562654.997791,562431.999945,562431.999945,0.00467785,562849.005629
2025-02-20 19:37:00+0000,562431.999945,562849.005629,562431.999945,562849.005629,0.00010659,562200.0
2025-02-20 19:38:00+0000,562849.005629,562849.005629,562200.0,562200.0,0.0,562220.0
2025-02-20 19:39:00+0000,562200.0,562220.0,561728.76998,562220.0,0.06531988000000001,562025.0
2025-02-20 19:40:00+0000,562220.0,562220.0,561715.000114,562025.0,0.00189853,561873.001623
2025-02-20 19:41:00+0000,562025.0,562312.999973,561873.001623,561873.001623,0.01244275,562146.001405
2025-02-20 19:42:00+0000,561873.001623,562146.001405,561873.001623,562146.001405,7.115e-05,562064.997307
2025-02-20 19:43:00+0000,561897.0,562125.000947,561897.0,562064.997307,0.01690796,562372.0
2025-02-20 19:45:00+0000,562064.997307,562372.0,562064.997307,562372.0,0.0,562393.000008
2025-02-20 19:46:00+0000,562372.0,562393.000008,562371.967655,562393.000008,0.0079,562240.869821
2025-02-20 19:47:00+0000,562393.000008,562393.000008,562235.0,562240.869821,0.01129176,562444.002476
2025-02-20 19:48:00+0000,562274.000002,562444.002476,561911.999946,562444.002476,0.03019063,562329.0
2025-02-20 19:49:00+0000,562329.0,562329.0,562329.0,562329.0,0.00563,562560.0
2025-02-20 19:50:00+0000,562329.0,562560.0,562329.0,562560.0,0.00422,562382.99992
2025-02-20 19:51:00+0000,562378.001142,562675.000079,562378.001142,562382.99992,0.007056979999999999,562232.0
2025-02-20 19:52:00+0000,562382.99992,562382.99992,562232.0,562232.0,0.0,562481.981982
2025-02-20 19:53:00+0000,562232.0,562523.000506,562213.015133,562481.981982,0.0083749,562711.059908
2025-02-20 19:54:00+0000,562481.981982,562711.059908,562481.938326,562711.059908,0.00173888,562357.0
2025-02-20 19:57:00+0000,562711.059908,562711.059908,562357.0,562357.0,0.0,562399.04661
2025-02-20 19:58:00+0000,562357.0,562399.04661,562356.944444,562399.04661,0.003919440000000001,562446.999941
2025-02-20 19:59:00+0000,562399.04661,562446.999941,562399.04661,562446.999941,0.00814484,562244.998696
2025-02-20 20:00:00+0000,562446.999941,562446.999941,562244.998696,562244.998696,0.00015336,562465.996719
2025-02-20 20:01:00+0000,562244.998696,562465.996719,562244.998696,562465.996719,9.752e-05,562466.824645
2025-02-20 20:02:00+0000,562424.985931,562466.999476,562424.985931,562466.824645,0.0009798600000000001,562714.012251
2025-02-20 20:03:00+0000,562466.824645,562714.012251,562466.824645,562714.012251,0.00039478,562628.999782
2025-02-20 20:04:00+0000,562714.0,562714.0,562628.999782,562628.999782,0.02113514,562500.0
2025-02-20 20:05:00+0000,562628.999782,562628.999782,562500.0,562500.0,0.0,562019.260005
2025-02-20 20:06:00+0000,562500.0,562500.0,562019.260005,562019.260005,0.15258431,562145.419999
2025-02-20 20:07:00+0000,562145.419999,562145.419999,562145.419999,562145.419999,0.00486823,562418.004063
2025-02-20 20:08:00+0000,562145.419999,562418.004063,562145.419999,562418.004063,0.0,562588.88
2025-02-20 20:09:00+0000,562418.004063,562641.001535,562311.789976,562588.88,0.02292765,562598.986486
2025-02-20 20:10:00+0000,562588.88,562639.977477,562588.879978,562598.986486,0.04266776,562588.88001
2025-02-20 20:11:00+0000,562598.986486,562598.986486,562588.88001,562588.88001,0.0,562588.88001
2025-02-20 20:12:00+0000,562588.88001,562588.88001,562588.88001,562588.88001,0.01217672,562588.876047
2025-02-20 20:13:00+0000,562588.88001,562588.88001,562588.876047,562588.876047,0.0,562588.880006
